round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
47,complete,4186,4275.606763687786,4276,90,60,6,0,90.00000000000003,5.666100056660999e-05,0.0002644180026441798,0.015916278149962777,0.0,0.0,0.004357347154173466,5.666100056660999e-05,0.0,0.4896743173460432,0.4896743173460432,0.00026441800264417973,3.7774000377739995e-05,0.004357347154173466,0.00011332200113321997,0.0,0.01497192814051928,0.04601372840493728,0.933334906287149,3.7774000377739995e-05,0.0,0.0008688020086880192
48,complete,4277,4366.606763687786,4367,90,60,6,0,90.00000000000006,0.0,0.0,0.0017999999999999971,0.0,0.0,9.999999999999995e-05,0.0,0.0,0.49904999999999994,0.49904999999999994,0.0,0.0,9.999999999999995e-05,0.0,0.0,0.0017999999999999971,0.010800000000000002,0.9873,0.0,0.0,0.0
49,complete,4368,4457.606763687786,4458,90,60,6,0,89.99999999999997,0.0,0.0,0.00102,0.0,0.0,5.666666666666669e-05,0.0,0.0,0.49946166666666664,0.49946166666666664,0.0,0.0,5.666666666666669e-05,0.0,0.0,0.00102,0.006119999999999998,0.9928033333333334,0.0,0.0,0.0
50,complete,4459,4548.606763687786,4549,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,complete,4550,4639.606763687786,4640,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,complete,4641,4730.606763687786,4731,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,complete,4732,4821.606763687786,4822,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,complete,4823,4912.606763687786,4913,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,complete,4914,5003.606763687786,5004,90,60,6,0,90.00000000000013,0.008426935084269336,0.11311313413103118,0.01183663444766632,0.0013665300136652978,0.0013665300136652978,0.09965239231632385,0.008426935084269336,0.0013665300136652978,0.37722218944772207,0.37722218944772207,0.11311313413103118,0.010891138108411358,0.09965239231632385,0.016853870168538673,0.0040995900409958935,0.0008966120054661191,0.0001266666666666665,0.7543177122287775,4.5551000455509956e-05,0.0,3.333333333333329e-06
56,complete,5005,5094.606763687786,5095,90,60,6,0,90.00000000000009,0.018498150184981462,0.24827517248275174,0.025097490250974852,0.0029997000299970037,0.0029997000299970037,0.21577842215778392,0.018498150184981462,0.0029997000299970037,0.23242675732426776,0.23242675732426776,0.24827517248275174,0.02379762023797615,0.21577842215778392,0.036996300369962924,0.00899910008999101,0.0011998800119988008,0.0,0.4648535146485355,9.99900009998999e-05,0.0,0.0
57,complete,5096,5185.606763687786,5186,90,60,6,0,90.00000000000009,0.018498150184981462,0.24827517248275174,0.025097490250974852,0.0029997000299970037,0.0029997000299970037,0.21577842215778392,0.018498150184981462,0.0029997000299970037,0.23242675732426776,0.23242675732426776,0.24827517248275174,0.02379762023797615,0.21577842215778392,0.036996300369962924,0.00899910008999101,0.0011998800119988008,0.0,0.4648535146485355,9.99900009998999e-05,0.0,0.0
